ID,Text
162,"Cost-effectiveness of palivizumab in New Zealand Objective: To establish the preterm infant hospitalization risks from respiratory syncytial virus (RSV) in New Zealand and the net cost per hospitalization averted by palivizumab. Methods: The 437 infants born < 32 weeks' gestation in 1997 and treated at five major neonatal units were identified. Subsequent admissions during the next 2 years for bronchiolitis, pneumonia and croup were tracked, and information collected on RSV tests performed. Data on the length of stay and hospital costs were used to calculate the potential net cost per hospitalization averted associated with the use of palivizumab and the number needed to treat (NNT) to prevent one hospitalization. Results: Estimated RSV readmission risk before 1 year corrected age in infants <32 weeks' gestation discharged home on oxygen, and those 28 weeks' gestation, or between 29 and 31 weeks' gestation with or without chronic lung disease was 42%, 23%, 19%, 10% and 8%, respectively. The NNT with palivizumab to prevent one hospitalization ranged from six to 26 across subgroups. Mean (range) net cost per hospitalization averted was $NZ60 000 ($28 600-$166 700). In no subgroup would prophylaxis result in net cost saving. Prophylaxis for all NZ infants 28 weeks' gestation would cost approximately $1 090 000 net and prevent 29 hospitalizations annually, being equivalent to $37 000 net per hospitalization averted, with eight infants treated to prevent one hospitalization. Alternative assumptions about cost and efficacy failed to alter these findings. Conclusion: If value is placed on preventing morbidity, the priority groups for palivizumab prophylaxis are preterm infants discharged home on oxygen, followed by preterm infants of 28 weeks' gestation or less. (Vogel A.M., a.vogel@auckland.ac.nz; Lennon D.R.; Harding J.E.) Department of Paediatrics, University of Auckland, Auckland, New Zealand. , (McKinlay M.J.; Ashton T.) Division of Community Health, University of Auckland, Auckland, New Zealand. , (Pinnock R.) Department of Paediatrics, Starship Children's Hospital, Auckland, New Zealand. , (Graham D.) Department of Paediatrics, Health Waikato, Hamilton, New Zealand. , (Grimwood K.) Department of Paediatrics and Child Health, Wellington School of Medicine and Health Sciences, Wellington, New Zealand. , (Pattemore P.K.) Department of Paediatrics, University of Otago Christchurch, School of Medicine, Christchurch, New Zealand. , (Schousboe M.) Microbiology Department, Canterbury Health Laboratories, Christchurch, New Zealand. , (Vogel A.M., a.vogel@auckland.ac.nz) South Auckland Health, South Auckland Mail Centre, Private Bag 93311, New Zealand."
612,"Respiratory syncytial virus vaccine: A systematic overview with emphasis on respiratory syncytial virus subunit vaccines Objective: To explore whether RSV vaccines are efficacious in preventing respiratory syncytial virus (RSV) lower respiratory infection (LRI). Methods: Randomized clinical trials were sought through Medline using the following search terms: 'RSV' or 'RSV infection' and 'viral vaccine'. Randomized controlled trials in adults or children that provided data on clinical outcomes (RSV LRIs, all LRI, all RSV infections) were included. Control groups could receive placebo or another vaccine. Qualitative assessment and summary data were obtained independently by three authors and summarized on a pre-printed form. Where disagreements occurred, the studies were reviewed by all investigators. These disagreements were mainly clerical, such as misinterpretations of the table or text or transcription errors. Consensus was obtained for all studies. Summary statistics consists of relative risk (RR) and number needed to vaccinate to prevent the above outcomes. Results: Because of the outcomes examined, only studies of a purified F protein subunit (PFP) vaccine were included in the meta-analysis. These clinical trials were phase I studies to determine vaccine safety rather than efficacy. Efficacy of PFP-1 or PFP-2 vaccine were analyzed together. A statistically significant RR in overall number of RSV infections was observed RR 0.55 (95%CI, 0.35, 0.88), but the test of heterogeneity was significant raising doubts about the validity of this conclusion. The effect of vaccination on RSV LRI did not reach statistical significance. Conclusions: RSV subunit vaccines were found to reduce the overall incidence of all RSV infections. However, RSV subunit vaccines must be tested in large field trials because of concerns about the appropriateness of pooling, the risk of publication bias and the fact that the clinically important outcome of RSV LRI was not reduced.  2001 Elsevier Science Ltd. All rights reserved. (Simoes E.A.F.) Department of Pediatrics, Section of Infectious Diseases, University of Colorado, Denver, CO, United States. , (Tan D.H.S.; Wang E.E.L.) Hospital for Sick Children, Toronto, Ont., Canada. , (Ohlsson A.) Mount Sinai Hospital, Toronto, Ont., Canada. , (Sales V.) Aventis Pasteur, Toronto, Ont., Canada. , (Wang E.E.L.) Clinical Development, Aventis Pasteur, Connaught Campus, 1755 Steeles Avenue West, Toronto, Ont. M2R 3T4, Canada."
927,"Pulmonary interstitial emphysema due to respiratory syncytial virus infection Pulmonary interstitial emphysema (PIE) primarily affects premature infants on positive pressure ventilation. PIE is rarely reported in infants and children in the absence of mechanical ventilation and/or associated respiratory infection. We report a case of PIE in a 22-month-old girl who had severe respiratory distress due to respiratory syncytial virus infection. Chest computed tomography showed cystic lung lesions mimicking congenital cystic adenomatoid malformation. The cystic lesions spontaneously resolved after conservative treatment. Based on the clinical course and the chronological changes on imaging, the cystic lung lesions were diagnosed as localized persistent PIE. (Aiyoshi T.; Masumoto K.; Shinkai T., tshinkai@md.tsukuba.ac.jp; Tanaka Y.; Fujii S.; Sasaki T.; Chiba F.; Sakamoto N.; Gotoh C.; Urita Y.; Nakao M.; Takayasu H.; Tanaka H.) Department of Pediatric Surgery, Faculty of Medicine, University of Tsukuba, Tsukuba, Japan. , (Imai H.) Department of Pediatrics, Tsukuba Medical Center Hospital, Tsukuba, Japan."
571,"Infants with severe respiratory syncytial virus needed less ventilator time with nasal continuous airways pressure then invasive mechanical ventilation Aim Nasal continuous positive airway pressure (NCPAP) has been proposed as an early first-line support for infants with severe respiratory syncytial virus (RSV) infection. We hypothesised that infants <6 months with severe RSV would require shorter ventilator support on NCPAP than invasive mechanical ventilation (IMV). Methods Retrospective cohort analysis of infants admitted to two paediatric intensive care units, one primarily using NCPAP and one exclusively using IMV, between January 2008 and February 2010. Results We studied 133 (NCPAP n = 89, IMV n = 46) consecutively admitted infants. On admission, disease severity [i.e. Paediatric RISk of Mortality (PRISM) II score (NCPAP 5.1  2.8 vs. IMV 12.2  6.0, p < 0.001) and SpO (2)/F(i)O(2) ratio (NCPAP 309  81 vs. IMV 135  98, p < 0.001)] was higher in the IMV group. NCPAP remained independently associated with shorter ventilatory support (hazard ratio 2.3, 95% CI 1.1-4.7, p = 0.022) after adjusting for PRISM II score, PCO(2), SpO(2)/F(i)O(2) ratio, bronchopulmonary dysplasia and occurrence of clinically suspected secondary bacterial pneumonia. Conclusion Nasal continuous positive airway pressure was independently associated with a shorter duration of ventilatory support. Differences in baseline disease severity mandate a randomised trial before the routine use of NCPAP can be recommended.  2013 Foundation Acta Pdiatrica. Published by John Wiley & Sons Ltd. (Borckink I.; Albers M.J.I.J.; Kneyber M.C.J., m.c.j.kneyber@umcg.nl) Department of Paediatrics, Beatrix Children's Hospital University Medical Center Groningen, University of Groningen, PO Box 30.001, 9700 RB Groningen, Netherlands. , (Essouri S.; Laurent M.; Tissieres P.) Department of Paediatric and Neonatal Intensive Care, Paris South University Hospitals Assistance Publique Hopitaux de Paris, Paris, France. , (Burgerhof J.G.M.) Department of Epidemiology, University Medical Center Groningen, University of Groningen, Groningen, Netherlands. , (Kneyber M.C.J., m.c.j.kneyber@umcg.nl) Critical Care Anesthesiology Peri-Operative Medicine and Emergency Medicine (CAPE), University of Groningen, Groningen, Netherlands."
745,"Innate immune recognition of respiratory syncytial virus infection Respiratory syncytial virus (RSV) is the leading cause of respiratory infection in infants and young children. Severe clinical manifestation of RSV infection is a bronchiolitis, which is common in infants under six months of age. Recently, RSV has been recognized as an important cause of respiratory infection in older populations with cardiovascular morbidity or immunocompromised patients. However, neither a vaccine nor an effective antiviral therapy is currently available. Moreover, the interaction between the host immune system and the RSV pathogen during an infection is not well understood. The innate immune system recognizes RSV through multiple mechanisms. The first innate immune RSV detectors are the pattern recognition receptors (PRRs), including toll-like receptors (TLRs), retinoic acid-inducible gene-I (RIG-I)-like receptors (RLRs), and nucleotide-biding oligomerization domain (NOD)-like receptors (NLRs). The following is a review of studies associated with various PRRs that are responsible for RSV virion recognition and subsequent induction of the antiviral immune response during RSV infection. (Kim T.H.) Laboratory of Host Defenses, Graduate School of Medical Science and Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon 305-701, Korea, (Lee H.K.) Laboratory of Host Defenses, Graduate School of Medical Science and Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon 305-701, Korea"
13,"Respiratory Syncytial Virus Burden and Healthcare Utilization in United States Infants <1 Year of Age: Study of Nationally Representative Databases, 2011-2019 Background: Respiratory syncytial virus (RSV) is the leading cause of hospitalizations in United States infants aged <1 year, but research has focused on select populations. Methods: National (Nationwide) Inpatient Sample and National Emergency Department (ED) Sample data (2011-2019) were used to report RSV hospitalization (RSVH), bronchiolitis hospitalization (BH), and ED visit counts, percentage of total hospitalizations/visits, and rates per 1000 live births along with inpatient mortality, mechanical ventilation (MV), and total charges (2020 US dollars). Results: Average annual RSVH and RSV ED visits were 56 927 (range, 43 845-66 155) and 131 999 (range, 89 809-177 680), respectively. RSVH rates remained constant over time (P =. 5), whereas ED visit rates increased (P =. 004). From 2011 through 2019, Medicaid infants had the highest average rates (RSVH: 22.3 [95% confidence interval {CI}, 21.5-23.1] per 1000; ED visits: 55.9 [95% CI, 52.4-59.4] per 1000) compared to infants with private or other/unknown insurance (RSVH: P <. 0001; ED visits: P <. 0001). From 2011 through 2019, for all races and ethnicities, Medicaid infants had higher average RSVH rates (up to 7 times) compared to infants with private or other/unknown insurance. RSVH mortality remained constant over time (P =. 8), whereas MV use (2019: 13% of RSVH, P <. 0001) and mean charge during hospitalization (2019: $21 513, P <. 0001) increased. Bronchiolitis patterns were similar. Conclusions: This study highlights the importance of ensuring access to RSV preventive measures for all infants. (Suh M., msuh@epidstrategies.com; Movva N.; Jiang X.; Reichert H.; Bylsma L.C.; Fryzek J.P.) EpidStrategies, A Division of ToxStrategies, Rockville, MD, United States. , (Nelson C.B.) Sanofi, Swiftwater, PA, United States."
447,"Lumicitabine, an orally administered nucleoside analog, in infants hospitalized with respiratory syncytial virus (RSV) infection: Safety, efficacy, and pharmacokinetic results Respiratory syncytial virus (RSV) infection is the leading cause of infant hospitalizations and mortality. Lumicitabine, an oral nucleoside analog was studied for the treatment of RSV. The phase 1b and phase 2b studies reported here assessed the safety, pharmacokinetics, and pharmacodynamics of lumicitabine in infants/neonates hospitalized with RSV. In the phase 1b study, infants (1 to 12 months) and neonates (<28 days) received a single-ascending or multiple-ascending doses (single loading dose [LD] then 9 maintenance doses [MD] of lumicitabine, or placebo [3:1]). In the phase 2b study, infants/children (28 days to 36 months old) received lumicitabine 40/20 mg/kg, 60/40 mg/kg LD/MD twice-daily or placebo (1:1:1) for 5 days. Safety, pharmacokinetics, and efficacy parameters were assessed over 28 days. Lumicitabine was associated with a dose-related increase in the incidence and severity of reversible neutropenia. Plasma levels of ALS-008112, the active nucleoside analog, were dose-proportional with comparable mean exposure levels at the highest doses in both studies. There were no significant differences between the lumicitabine groups and placebo in reducing viral load, time to viral non-detectability, and symptom resolution. No emergent resistance-associated substitutions were observed at the RSV L-gene positions of interest. In summary, lumicitabine was associated with a dose-related increase in the incidence and severity of reversible neutropenia and failed to demonstrate antiviral activity in RSV-infected hospitalized infants. This contrasts with the findings of the previous RSV-A adult challenge study where significant antiviral activity was noted, without incidence of neutropenia. Trial registration ClinicalTrials.gov Identifier: NCT02202356 (phase 1b); NCT03333317 (phase 2b). (Oey A.; Fry J.) Janssen Research & Development, LLC, South San Francisco, CA, United States. , (Smith P.F.) Certara Strategic Consulting, Parsippany, NJ, United States. , (Luciani K.) Department of Infectious Diseases Hospital de Especialidades Pediatricas Omar Torrijos Herrera, Panama City, Panama. , (Fayon M.) CHU de Bordeaux, Pneumologie pediatrique, CIC 1401 (INSERM), Hopital Pellegrin-Enfants, Bordeaux, France. , (Chokephaibulkit K.) Department of Pediatrics, Faculty of Medicine Siriraj Hospital, Mahidol University, Bangkok, Thailand. , (Uppala R.) Department of Pediatrics, Khon Kaen University, Khon Kaen, Thailand. , (Bernatoniene J.) Paediatric Infectious Disease and Immunology Department, Bristol Royal Hospital for Children, Bristol, United Kingdom. , (Furuno K.) General Pediatrics & Interdisciplinary Medicine Fukuoka Childrens Hospital, Fukuoka, Japan. , (Stanley T.) Department of Paediatrics, University of Otago, Wellington, New Zealand. , (Huntjens D.) Janssen Research & Development, Beerse, Belgium. , (Witek J., jameswitek@gmail.com) Janssen Research & Development, LLC, Titusville, NJ, United States. , (McClure M.; Symons J.A.; Chanda S.)"
70,"Burden of respiratory syncytial virus infection in older and high-risk adults: a systematic review and meta-analysis of the evidence from developed countries Background Respiratory syncytial virus (RSV) significantly impacts the health of older and high-risk adults (those with comorbidities). We aimed to synthesise the evidence on RSV disease burden and RSV-related healthcare utilisation in both populations. Methods We searched Embase and MEDLINE for papers published between 2000 and 2019 reporting the burden and clinical presentation of symptomatic RSV infection and the associated healthcare utilisation in developed countries in adults aged 60 years or at high risk. We calculated pooled estimates using random-effects inverse variance-weighted meta-analysis. Results 103 out of 3429 articles met the inclusion criteria. Among older adults, RSV caused 4.66% (95% CI 3.346.48%) of symptomatic respiratory infections in annual studies and 7.80% (95% CI 5.7710.45%) in seasonal studies; RSV-related case fatality proportion (CFP) was 8.18% (95% CI 5.5411.94%). Among high-risk adults, RSV caused 7.03% (95% CI 5.189.48%) of symptomatic respiratory infections in annual studies, and 7.69% (95% CI 6.239.46%) in seasonal studies; CFP was 9.88% (95% CI 6.6614.43%). Data paucity impaired the calculation of estimates on population incidence, clinical presentation, severe outcomes and healthcare-related utilisation. Conclusions Older and high-risk adults frequently experience symptomatic RSV infection, with appreciable mortality; however, detailed data are lacking. Increased surveillance and research are needed to quantify population-based disease burden and facilitate RSV treatments and vaccine development. (Nguyen-Van-tam J.S.) University of Nottingham School of Medicine, Lifespan and Population Health Unit, Nottingham, United Kingdom. , (Oleary M.; Tran T.M.P., Thao.tran@p-95.com) P95 Epidemiology and Pharmacovigilance, Leuven, Belgium. , (Martin E.T.) University of Michigan, School of Public Health, Ann Arbor, MI, United States. , (Heijnen E.; Callendret B.; Comeaux C.) Janssen Vaccines and Prevention BV, Leiden, Netherlands. , (Fleischhackl R.) Janssen Research and Development, Beerse, Belgium. , (Weber K.) Janssen Global Medical Affairs, IDV, Vienna, Austria."
718,"Product review on the monoclonal antibody palivizumab for prevention of respiratory syncytial virus infection Respiratory syncytial virus (RSV) accounts for about 20% of all respiratory infections in children below the age of 5 y. It is associated with up to 63% of all acute respiratory infections and up to 81% of all viral lower respiratory tract infections causing hospitalization in infants and young children. RSV leads to seasonal epidemics between November and April in the northern hemisphere. Most severe infections (RSV accounts for 50 to 80% of all cause bronchiolitis) affect infants younger than 6 months of age and high-risk infants including those born preterm with or without bronchopulmonary dysplasia and those with hemodynamically significant congenital heart disease up to an age of 24 months. Palivizumab, a highly potent RSV-neutralizing monoclonal antibody (Mab), has been licensed in 1998 for prophylactic use to prevent RSV associated hospitalizations in high-risk infants. This Mab is given by monthly intramuscular injection at a dose of 15 mg/kg over the RSV season (up to 5 times). Palivizumab proved to be safe and well-tolerated in this population. Concerns have been raised regarding cost-effectiveness of palivizumab and thus, palivizumab prophylaxis is mainly limited to selected high-risk infants for the first RSV season. Long-lasting Mabs will be the next future approach in the prophylaxis of RSV hospitalization until a vaccine is developed. (Resch B., Bernhard.resch@medunigraz.at) Research Unit for Neonatal Infectious Diseases and Epidemiology, Division of Neonatology, Pediatric Department, Medical University Graz, Graz, Austria"
111,"Restricted Palivizumab Recommendations and the Impact on RSV Hospitalizations among Infants Born at > 29 Weeks of Gestational Age: An Italian Multicenter Study Objective: Premature infants have the highest risk of being hospitalized with respiratory syncytial virus (RSV) infections. Palivizumab is the only licensed agent for RSVhospitalization (RSVH) prophylaxis in infants born at < 35 weeks of gestational age (wGA). In 2016, the Italian Drug Agency (Agenzia Italiana del Farmaco [AIFA]) has restricted the eligibility for reimbursement to infants at high risk of RSVH, ruling out palivizumab administration for infants born at > 29 wGA. The aim of the present study was to compare the incidence of RSVH in two consecutive epidemic seasons (2015-2016 vs. 2016-2017), that is, before and after the new AIFA recommendations on palivizumab eligibility. Study Design; This was a noninterventional retrospective cohort study conducted at three neonatal intensive care units (NICUs) in northern Italy. Infants born at 29 and 35 wGA between March 15, 2015 and March 14, 2017 were enrolled for this study. Electronic medical charts were reviewed and parents were interviewed by telephone. Data were collected on neonatal course during NICU stay, palivizumab administration, and hospitalizations related to respiratory infections during the 1st year of life, comparing the infants born in season 1 with season 2. Results: Of 632 eligible infants, data were available for 536 (262 in season 1 and 274 in season 2). Overall, RSVH occurred 1.9 and 5.1% in infants in seasons 1 and 2, respectively (odds ratio [OR] = 2.77; 95% confidence interval [CI]: 0.98-7.8, p = 0.045). When the analysis was limited to patients not exposed to palivizumab, RSVHs were recorded for 1.8 and 5.9% infants in seasons 1 and 2, respectively (OR = 3.42; 95% CI: 0.96-12.20, p = 0.045). It is noteworthy that the incidence of hospital admissions for respiratory viruses other than RSV did not differ between the two seasons. Conclusion: Restricting eligibility for palivizumab reimbursement led to a significant increase in RSVH but had no impact on hospitalizations for other respiratory viruses. Future decisions on palivizumab prescription and coverage rules should be driven by a careful assessment of the cost-benefit ratio. (Priante E.; Mardegan V.; Baraldi E.) Department of Woman's and Child's Health, Unit of Neonatal Intensive Care, University of Padua, Padua, Italy. , (Tavella E.; Militello M.A.; Manzoni P., paolomanzoni@hotmail.com) Division of Pediatrics and Neonatology, Department of Maternal and Infant Medicine, Nuovo Ospedale Degli Infermi, ASL, Biella, Italy. , (Girardi E.) Paediatrics and Neonatology, Hospital Villafranca di Verona, Italy. , (Maule M.M.) Department of Medical Sciences, Cancer Epidemiology Unit, University of Turin, Turin, Italy. , (Dall'Agnola A.) Neonatology and Pediatric Infectious Disease, P. Pederzoli Hospital, Peschiera del Garda, Regione Veneto, Italy. , (Baraldi E.; Manzoni P., paolomanzoni@hotmail.com) Respiratory Syncytial Virus Network (ReSViNET) Foundation, Zeist, Netherlands. , (Manzoni P., paolomanzoni@hotmail.com) Division of Pediatrics and Neonatology, Department of Maternal and Infant Medicine, Nuovo Ospedale Degli Infermi, Via dei Ponderanesi 2, Ponderano, Biella, Italy."
330,"Transaminase levels reflect disease severity in children ventilated for respiratory syncytial virus (RSV) bronchiolitis Bronchiolitis, often caused by respiratory syncytial virus (RSV), is the commonest cause of hospitalisation in infancy. Serum transaminases are sometimes raised in children with bronchiolitis. We tested the hypothesis that raised transaminases are associated with increased disease severity in children ventilated for bronchiolitis. Prospective observational cohort study of mechanically ventilated children with community-acquired RSV bronchiolitis. Alanine transaminase (ALT) and aspartate transaminase (AST) levels were measured daily. Children with normal transaminases were compared with those with elevated levels. Over 11 consecutive winters, 556 children with RSV bronchiolitis were mechanically ventilated - 226 had comorbidities and therefore excluded; 313 of remaining 330 were under 2 years age; 305 had early transaminase measurements. 57/305 (19%) had elevated transaminase (AST and/or ALT) levels. For the first time we show that duration of ventilation and length of admission were both significantly longer, and paediatric index of mortality and C-reactive protein higher, in those with elevated AST levels on admission (but not those with elevated ALT levels). Furthermore, transaminase elevations were transient, generally having normalised by seven days following admission. RSV bronchiolitis was more severe in children with early elevated AST levels and could be used early in the illness as a predictor for disease severity. (Thorburn K., kent.thorburn@alderhey.nhs.uk.Department; Fulton C.) Paediatric Intensive Care, Alder Hey Children's Hospital, Liverpool, United Kingdom. , (Thorburn K., kent.thorburn@alderhey.nhs.uk.Department) Department of Clinical Infection, Microbiology & Immunology, University of Liverpool, Liverpool, United Kingdom. , (King C.; Ramaneswaran D.; Alammar A.; McNamara P.S.) Department of Child Health, Institute in the Park (University of Liverpool), Alder Hey Children's Hospital, Liverpool, United Kingdom. , (McNamara P.S.) Paediatric Respiratory Medicine, Alder Hey Children's Hospital, Liverpool, United Kingdom."
